Audio Path,Type of Current
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-142311_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-142311_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-142311_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-142311_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-142311_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143316_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143316_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143316_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143316_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143316_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143316_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143316_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143316_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143316_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143431_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143431_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143431_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143431_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143431_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143431_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143431_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143535_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143535_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143535_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143535_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143535_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143535_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143635_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143635_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143635_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143635_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143635_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143635_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143635_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143635_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143741_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143741_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143741_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143741_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143741_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143741_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143741_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143832_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143832_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143832_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143832_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143832_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143832_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E6013/DC/240912-143832_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130811_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130811_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130811_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130811_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130833_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130833_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130851_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130851_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130851_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130851_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130928_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130928_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130928_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130928_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130928_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130928_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130928_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130928_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130928_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-130928_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131027_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131027_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131027_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131425_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131425_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131425_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131425_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131425_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131425_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131425_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131425_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131533_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131533_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131533_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131533_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131533_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131533_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131533_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131533_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131533_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131533_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_55.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_60.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_65.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_70.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_75.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-131645_Audio/drums_louder_80.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-134451_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-134451_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-134451_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-134451_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-134451_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-134451_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-134451_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-140858_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-140858_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-140858_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-140858_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-140858_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-140858_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-140858_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-140858_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-140858_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_100.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_105.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_110.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_115.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_120.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_125.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_130.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_135.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_55.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_60.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_65.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_70.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_75.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_80.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_85.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_90.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-141100_Audio/drums_louder_95.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142439_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142439_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142439_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142439_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142439_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142439_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142439_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142439_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142439_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142439_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142653_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142653_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142653_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142653_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142653_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142653_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142653_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142653_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142653_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142653_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142653_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142653_Audio/drums_louder_55.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142843_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142843_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142843_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142843_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142843_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142843_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142843_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142843_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-142843_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143018_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143018_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143018_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143018_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143018_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143018_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143018_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143018_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143018_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143018_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143152_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143152_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143152_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143152_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143152_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143152_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143152_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143152_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143152_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143152_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143335_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143335_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143335_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143335_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143335_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143335_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143335_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143335_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143335_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143335_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_6mm/E7018/DC/240826-143534_Audio/drums_louder_0.wav,DC
